sample_id	MEND	Gene	Expression	Type	Threshold	effective_length
TH03_0019_S01	16860989.6	APOA1	7.30997649237	Up	2.27570748329	888.35
TH03_0004_S03	17986551.18	CFHR2	8.82834279547	Up	0	733.6600000000001
TH03_0014_S01	18738948.915	NMT1	7.73633427698	Up	7.24687290192	866.11
TH03_0019_S01	16860989.6	MASP2	8.0073637163	Up	1.93636965752	626.03
TH01_0069_S01	18836783.99	RPS25	7.26124871747	Down	8.14621257782	629.62
TH03_0019_S01	16860989.6	CALCA	7.27705487615	Up	0.776138663292	678.59
TH01_0069_S01	18836783.99	UBB	7.29893319316	Down	8.82689571381	607.06
TH03_0004_S03	17986551.18	APOM	8.74402650953	Up	4.94410800934	738.31
TH03_0014_S01	18738948.915	RP11-452G18.2	7.03606368874	Up	5.51767349243	691.31
TH03_0014_S01	18738948.915	CALCA	7.29176929932	Up	0.776138663292	685.34
TH03_0019_S01	16860989.6	SERHL2	7.97154355395	Up	3.9932539463	807.67
TH03_0014_S01	18738948.915	ITM2A	9.90692065144	Up	8.74119091034	880.08
TH03_0148_S01	17333142.06	SPIB	8.34722271778	Up	3.99465036392	826.81
TH03_0148_S01	17333142.06	C16orf89	7.64630668901	Up	7.03498077393	740.75
TH03_0148_S01	17333142.06	HERPUD1	8.92056127927	Up	8.89532566071	601.81
TH03_0022_S01	19155446.695	RP11-354E11.2	7.79979966813	Up	1.20523500443	709.94
TH03_0014_S01	18738948.915	PENK	8.15345069751	Up	2.79610443115	690.65
TH03_0004_S03	17986551.18	TM4SF4	8.28941952005	Up	1.78446304798	787.83
TH01_0069_S01	18836783.99	RPL8	7.98703657424	Down	9.19836616516	636.03
TH03_0014_S01	18738948.915	MYOM2	7.26519307559	Up	5.74669456482	702.13
TH03_0148_S01	17333142.06	KXD1	7.198592373	Up	7.14711475372	810.27
TH01_0069_S01	18836783.99	RPS3	8.7035229562	Down	8.94118976593	628.81
TH03_0019_S01	16860989.6	C1QL1	7.18447867119	Up	6.70216941833	1142.93
TH03_0004_S03	17986551.18	PTMA	7.80838505066	Down	8.28190422058	962.03
TH03_0004_S03	17986551.18	PGC	7.75388528257	Up	1.4866143465	1155.88
TH03_0029_S01	17607899.54	H3F3A	7.28188367456	Down	7.39096307755	927.14
TH03_0019_S01	16860989.6	CFHR1	9.39844443526	Up	0.566591203213	1117.33
TH03_0004_S03	17986551.18	HPR	7.5210507369	Up	0.746955513954	1079.23
TH03_0148_S01	17333142.06	CXCL13	9.22363974878	Up	9.18675708771	1078.6
TH03_0014_S01	18738948.915	CCDC90B	7.85206127928	Up	6.763235569	914.3
TH03_0014_S01	18738948.915	NSA2	8.34211912633	Up	8.22008514404	987.68
TH03_0004_S03	17986551.18	LECT2	8.45889870671	Up	0.106960088015	916.32
TH03_0019_S01	16860989.6	F5	7.40429006444	Up	5.10483503342	1004.66
TH01_0069_S01	18836783.99	RPSA	7.98025384599	Down	8.23218345642	958.05
TH03_0019_S01	16860989.6	HSD17B2	8.57069061114	Up	5.06504774094	1091.08
TH03_0014_S01	18738948.915	NONO	9.69632425373	Up	9.35481929779	1055.24
TH01_0069_S01	18836783.99	RPL3	8.2372577709	Down	9.09347343445	1150.92
TH03_0148_S01	17333142.06	GIMAP4	7.36824452638	Up	7.23168611526	1116.5
TH03_0148_S01	17333142.06	PTPRCAP	8.36045207177	Up	7.64653110504	1167.99
TH03_0014_S01	18738948.915	GSTM4	7.66476725536	Up	7.46239948273	1190.72
TH03_0148_S01	17333142.06	LAT	8.0058490757	Up	5.8809671402	1017.89
TH03_0014_S01	18738948.915	APEX1	8.80190232168	Up	8.72456645966	1144.39
TH03_0014_S01	18738948.915	PPP1R1A	8.54299314159	Up	6.67517137527	1196.92
TH01_0069_S01	18836783.99	GAPDH	7.82171021503	Down	9.32434082031	1034.58
TH03_0014_S01	18738948.915	LILRA5	8.53566419081	Up	3.54284763336	978.88
TH03_0004_S03	17986551.18	GALK1	7.1677191986	Up	6.84675216675	1065.12
TH03_0004_S03	17986551.18	PON1	7.71692232362	Up	1.34339094162	1011.41
TH03_0004_S03	17986551.18	PROC	7.63901504794	Up	3.66686916351	996.76
TH03_0019_S01	16860989.6	PON1	7.97630634842	Up	1.34339094162	1048.18
TH03_0004_S03	17986551.18	ALDOA	7.05180710701	Down	7.96704912186	1042.71
TH03_0004_S03	17986551.18	GSTA2	7.53410830493	Up	1.02883481979	1152.94
TH03_0004_S03	17986551.18	SLC27A5	7.25342205764	Up	6.61442136765	1095.3
TH03_0148_S01	17333142.06	FCMR	8.29209151955	Up	6.21033620834	1021.44
TH03_0004_S03	17986551.18	AKR1C4	7.89202666298	Up	0.376716196537	1032.74
TH03_0014_S01	18738948.915	AZI2	7.18020754777	Up	6.73914194107	1157.4
TH01_0069_S01	18836783.99	RPLP0	9.2543909041	Down	9.33155727386	927.48
TH03_0148_S01	17333142.06	GIMAP7	7.12401788912	Up	6.63566255569	1131.99
TH03_0014_S01	18738948.915	RBM11	7.21013556007	Up	4.41765356064	901.5
TH03_0004_S03	17986551.18	ASGR2	9.1873520732	Up	1.82014131546	1191.93
TH01_0069_S01	18836783.99	PTMA	7.10024182015	Down	8.28171730042	959.44
TH03_0019_S01	16860989.6	ASGR1	7.79779120048	Up	4.08308458328	1092.04
TH03_0148_S01	17333142.06	SFTPD	7.23361967676	Up	3.95878434181	1156.99
TH03_0148_S01	17333142.06	CD7	7.52536419869	Up	6.81500577927	1153.16
TH03_0014_S01	18738948.915	PHAX	7.88197045	Up	6.58749914169	1290.81
TH03_0014_S01	18738948.915	TOX2	7.02303351867	Up	5.72463941574	1463.34
TH03_0029_S01	17607899.54	CA3	8.16937386683	Up	3.04189682007	1445.1
TH03_0004_S03	17986551.18	PHYH	7.66313110292	Up	7.35320615768	1212.83
TH03_0004_S03	17986551.18	PAH	9.36713077121	Up	2.31234669685	1479.14
TH03_0004_S03	17986551.18	SERPINA7	7.0962407658	Up	0.0362440273166	1354.29
TH03_0019_S01	16860989.6	ARG1	9.66320227858	Up	0.703890621662	1359.17
TH01_0069_S01	18836783.99	ACTG1	8.52340513286	Down	9.24810218811	1429.37
TH03_0019_S01	16860989.6	H3F3B	7.02447482795	Down	7.46553421021	1253.17
TH03_0014_S01	18738948.915	APCDD1	9.41142624573	Up	8.68866062164	1289.06
TH03_0004_S03	17986551.18	A1BG	9.50731894803	Up	8.69869232178	1283.79
TH03_0022_S01	19155446.695	ZFAND3	8.34837407519	Up	7.80375957489	1401.32
TH03_0014_S01	18738948.915	LDB2	7.16319679743	Up	6.10378265381	1454.92
TH03_0014_S01	18738948.915	TMEM50A	8.29112464288	Up	8.03269481659	1363.54
TH03_0022_S01	19155446.695	SLC9B2	8.25889575508	Up	5.68539714813	1464.28
TH03_0004_S03	17986551.18	SERPINA6	8.62102618946	Up	1.00159060955	1358.07
TH01_0069_S01	18836783.99	MT-RNR2	7.30524096595	Down	9.19152069092	1390.67
TH03_0014_S01	18738948.915	TTC1	7.00596132585	Up	6.78473186493	1278.79
TH03_0019_S01	16860989.6	SDS	9.09087988808	Up	6.43526601791	1448.06
TH03_0014_S01	18738948.915	ALDH7A1	9.32815878546	Up	8.42632198334	1480.22
TH03_0148_S01	17333142.06	CD2	7.61838550226	Up	7.32649087906	1484.99
TH01_0069_S01	18836783.99	EEF1G	7.78535437791	Down	8.67867279053	1353.36
TH03_0004_S03	17986551.18	HPX	9.50844846093	Up	2.82476830482	1440.3
TH03_0014_S01	18738948.915	PHF23	7.14923903884	Up	6.52543306351	1218.51
TH03_0004_S03	17986551.18	IGFBP1	7.0838515877	Up	0.952453970909	1492.86
TH03_0004_S03	17986551.18	HPD	7.57038702967	Up	1.52125620842	1238.13
TH03_0148_S01	17333142.06	NAPSA	8.49932769913	Up	2.96996498108	1215.6
TH03_0014_S01	18738948.915	TNFAIP6	7.861086906	Up	7.11929893494	1217.07
TH03_0022_S01	19155446.695	JDP2	7.49065034925	Up	6.85670661926	1234.6
TH03_0019_S01	16860989.6	SERPINA6	7.48502423332	Up	1.00159060955	1379.4
TH03_0022_S01	19155446.695	RCN3	8.86362877282	Up	8.60658550262	1261.18
TH03_0019_S01	16860989.6	ADH1A	8.50215553765	Up	0.277918636799	1345.3
TH03_0019_S01	16860989.6	GOT1	9.13537582472	Up	7.21816921234	1328.23
TH03_0019_S01	16860989.6	SERPINC1	7.46874621375	Up	0.481505960226	1437.97
TH03_0004_S03	17986551.18	ARG1	8.18313909834	Up	0.703890621662	1255.16
TH03_0022_S01	19155446.695	PCOLCE	9.73162451057	Up	9.55777454376	1477.09
TH03_0004_S03	17986551.18	F10	7.17022553161	Up	4.27255678177	1349.53
TH03_0004_S03	17986551.18	BSG	7.02314443975	Down	7.04292678833	1428.79
TH03_0019_S01	16860989.6	APOA4	9.56344416943	Up	0	1320.93
TH03_0148_S01	17333142.06	CD3E	8.75378502231	Up	8.04314422607	1245.86
TH03_0022_S01	19155446.695	CLEC11A	7.81243404708	Up	6.78013420105	1253.07
TH03_0148_S01	17333142.06	CD6	7.35878304818	Up	4.992623806	1498.72
TH01_0069_S01	18836783.99	RPS4X	7.92973183086	Down	8.08867454529	1351.04
TH03_0022_S01	19155446.695	RGS3	8.91489334969	Up	7.29283285141	1353.54
TH03_0014_S01	18738948.915	CLEC11A	7.19534759832	Up	6.78013420105	1205.53
TH01_0069_S01	18836783.99	GNAS	7.22573765347	Down	7.74099683762	1302.08
TH03_0022_S01	19155446.695	COL10A1	9.87742218386	Up	9.84443378448	1435.95
TH03_0019_S01	16860989.6	ASGR2	8.61172568089	Up	1.82014131546	1235.38
TH03_0014_S01	18738948.915	METAP2	7.40743773303	Up	7.3728055954	1420.8
TH03_0004_S03	17986551.18	ASGR1	9.08714456459	Up	4.08308458328	1265.59
TH03_0029_S01	17607899.54	RGS3	7.75462031167	Up	7.29283285141	1303.56
TH03_0014_S01	18738948.915	CA11	7.79187917326	Up	7.33119726181	1548.34
TH03_0014_S01	18738948.915	BARHL2	7.09676785471	Up	0	1797.31
TH03_0022_S01	19155446.695	CD276	9.49485558449	Up	8.76763534546	1616.98
TH03_0014_S01	18738948.915	LONRF1	7.38706953259	Up	5.76660919189	1698.44
TH03_0019_S01	16860989.6	PAH	8.64580251461	Up	2.31234669685	1767.09
TH03_0019_S01	16860989.6	ASL	8.00303997975	Up	7.28020524979	1571.91
TH03_0148_S01	17333142.06	ITGAL	7.37859832107	Up	6.71488571167	1606.57
TH03_0029_S01	17607899.54	PANX3	7.00225245173	Up	0.0362440273166	1504.99
TH03_0148_S01	17333142.06	LAMP3	8.04641466274	Up	6.79978704453	1641.43
TH03_0004_S03	17986551.18	ALAS1	7.75395211888	Up	6.74427986145	1656.9
TH03_0014_S01	18738948.915	XG	7.53939148509	Up	3.87098956108	1756.65
TH03_0004_S03	17986551.18	CYP2C9	9.72393393006	Up	0.627689063549	1507.87
TH01_0069_S01	18836783.99	ACTB	7.03628352799	Down	9.7234249115	1550.66
TH03_0148_S01	17333142.06	BPIFB1	7.48647304569	Up	2.90081596375	1603.2
TH03_0004_S03	17986551.18	ALDOB	8.70549415846	Up	1.30096137524	1641.49
TH03_0019_S01	16860989.6	KNG1	8.11243950678	Up	0.210507676005	1656.09
TH03_0004_S03	17986551.18	CYP3A7	9.43379405875	Up	0.776138663292	1621.74
TH03_0004_S03	17986551.18	SERPINA4	7.38999694058	Up	0.472911119461	1718.09
TH03_0022_S01	19155446.695	NDEL1	7.60829178999	Up	6.29000282288	1762.51
TH03_0004_S03	17986551.18	ADH1C	7.29452885456	Up	4.29218053818	1528.1
TH03_0022_S01	19155446.695	CYB5R3	9.31791000906	Up	9.07625865936	1759.08
TH03_0004_S03	17986551.18	OSGIN1	7.38689714699	Up	5.49691295624	1607.11
TH03_0022_S01	19155446.695	TCIRG1	8.80464732969	Up	8.5727891922	1785.98
TH03_0004_S03	17986551.18	ITIH1	9.7601876736	Up	0.605942666531	1792.88
TH03_0004_S03	17986551.18	CDO1	7.68734068738	Up	6.66960048676	1595.03
TH03_0014_S01	18738948.915	NEUROD6	9.3277098163	Up	0	1594.44
TH03_0019_S01	16860989.6	TF	8.28586454703	Up	5.94707965851	1553.56
TH03_0004_S03	17986551.18	CPB2	7.71959417217	Up	0.376716196537	1553.32
TH03_0004_S03	17986551.18	ADH4	8.6863604529	Up	0.344080448151	1788.27
TH03_0029_S01	17607899.54	PHOSPHO1	7.96491840785	Up	1.4045855999	1622.37
TH03_0019_S01	16860989.6	AGXT	7.2673485202	Up	0.441114872694	1702.76
TH03_0022_S01	19155446.695	GRB2	7.86356682932	Up	7.51793146133	1646.64
TH03_0004_S03	17986551.18	ACSM2B	8.42584530564	Up	0.210507676005	1718.16
TH03_0148_S01	17333142.06	EVI2B	8.03303749716	Up	7.70615625381	1507.62
TH03_0019_S01	16860989.6	TDO2	7.37077457608	Up	4.97294807434	1547.67
TH03_0019_S01	16860989.6	CYP2C9	7.58601408251	Up	0.627689063549	1557.15
TH03_0148_S01	17333142.06	TCF7	7.63415760634	Up	6.54270887375	1586.94
TH03_0022_S01	19155446.695	FAM20C	8.57810847187	Up	7.73177862167	1751.9
TH03_0022_S01	19155446.695	CHN1	7.08023127202	Up	7.02613592148	1600.85
TH03_0019_S01	16860989.6	CTH	9.07892466409	Up	4.29439210892	1501.2
TH03_0014_S01	18738948.915	MEIS1	7.03650333374	Up	6.7196893692	1605.8
TH03_0029_S01	17607899.54	AMBN	7.01379721203	Up	0	1691.22
TH03_0022_S01	19155446.695	DNAJB1	9.14172399007	Up	8.65831375122	1781.35
TH03_0014_S01	18738948.915	C1QL2	7.87657833654	Up	0.244370207191	1861.31
TH03_0014_S01	18738948.915	LTA4H	7.61970645005	Up	7.50846290588	1931.34
TH03_0019_S01	16860989.6	F2	7.27043550056	Up	0.344080448151	1867.33
TH03_0014_S01	18738948.915	DLG4	7.1535013655	Up	6.85657691956	1871.68
TH03_0004_S03	17986551.18	SERPINA5	7.53923637327	Up	6.65721702576	1974.26
TH03_0004_S03	17986551.18	F13B	7.11800665109	Up	0	1990.61
TH03_0004_S03	17986551.18	CYP3A4	9.41493887418	Up	0.311149060726	2022.35
TH03_0029_S01	17607899.54	MMP13	8.06781078379	Up	4.16704368591	2018.36
TH03_0004_S03	17986551.18	LBP	7.34251918966	Up	1.34339094162	1800.94
TH03_0004_S03	17986551.18	UGT2B4	8.67923376469	Up	0.210507676005	1932.73
TH03_0022_S01	19155446.695	PIM1	8.53122548505	Up	7.72848272324	1969.47
TH03_0022_S01	19155446.695	SLC29A1	8.33601553595	Up	8.27760887146	2019.55
TH03_0014_S01	18738948.915	FAM19A5	7.11280436995	Up	6.06271219254	2074.01
TH03_0004_S03	17986551.18	C4BPA	8.30524096595	Up	1.89281475544	1936.89
TH03_0004_S03	17986551.18	C8B	7.50937914891	Up	0.106960088015	1861.59
TH03_0004_S03	17986551.18	FMO3	8.97642092077	Up	4.19771528244	1864.59
TH03_0148_S01	17333142.06	PIM2	7.50842865253	Up	7.18448448181	1902.73
TH03_0019_S01	16860989.6	UGT2B4	7.03946743828	Up	0.210507676005	1926.16
TH03_0004_S03	17986551.18	F2	8.69679369708	Up	0.344080448151	1854.52
TH03_0014_S01	18738948.915	AHCY	9.18626283567	Up	8.88459396362	1954.27
TH03_0019_S01	16860989.6	ADH4	8.49117166276	Up	0.344080448151	1836.08
TH03_0004_S03	17986551.18	AFM	7.39840167924	Up	0	1896.16
TH03_0019_S01	16860989.6	ITIH4	8.97604852736	Up	4.6800494194	1996.64
TH03_0148_S01	17333142.06	PLA2G2D	7.83958173729	Up	3.54880595207	1883.54
TH03_0148_S01	17333142.06	C4BPA	7.2408867138	Up	1.89281475544	1958.62
TH03_0019_S01	16860989.6	OAT	9.22970807824	Up	8.36622047424	1877.02
TH03_0019_S01	16860989.6	HMGCS2	7.72492307027	Up	6.21353387833	1882.12
TH03_0004_S03	17986551.18	KNG1	9.59002558073	Up	0.210507676005	1876.53
TH03_0014_S01	18738948.915	PAPSS1	7.44261180369	Up	7.36417865753	2031.21
TH03_0004_S03	17986551.18	UGT2B15	7.47532812262	Up	0.717490196228	1908.5
TH03_0019_S01	16860989.6	C4BPA	7.23064494783	Up	1.89281475544	2067.83
TH03_0004_S03	17986551.18	F12	7.50803242748	Up	7.47655582428	1883.59
TH03_0019_S01	16860989.6	LBP	9.1582309784	Up	1.34339094162	1808.93
TH03_0148_S01	17333142.06	PTPRC	8.03127387845	Up	7.94904994965	2015.74
TH03_0014_S01	18738948.915	FAM175A	7.23935985028	Up	4.59088993073	1980.41
TH03_0004_S03	17986551.18	SULT2A1	8.91166162527	Up	0	1826.94
TH03_0014_S01	18738948.915	NKX2-2	7.43304289416	Up	0.344080448151	1910.31
TH03_0004_S03	17986551.18	HMGCS2	8.31537602722	Up	6.21353387833	1878.9
TH03_0014_S01	18738948.915	TBC1D15	7.28623430292	Up	6.18317604065	2067.9
TH03_0004_S03	17986551.18	ITIH4	8.99844939694	Up	4.6800494194	2292.9
TH03_0004_S03	17986551.18	F5	8.22665302328	Up	5.10483503342	2245.53
TH03_0014_S01	18738948.915	UGT3A2	8.81310777639	Up	1.09264409542	2164.95
TH03_0014_S01	18738948.915	ABHD6	8.60473853446	Up	5.39847898483	2196.7
TH03_0014_S01	18738948.915	CYP4F22	8.63306787516	Up	1.12376713753	2363.74
TH03_0022_S01	19155446.695	TDRD3	7.02879013635	Up	5.04335308075	2310.96
TH03_0004_S03	17986551.18	ACSM2A	7.53574194108	Up	0.106960088015	2341.05
TH03_0014_S01	18738948.915	CD248	8.30683638868	Up	7.92017364502	2376.31
TH03_0022_S01	19155446.695	FGFR1	9.50030412902	Up	8.95463657379	2112.37
TH03_0022_S01	19155446.695	EXT1	7.89778496438	Up	7.74369812012	2217.5
TH03_0014_S01	18738948.915	PRSS35	7.38223493275	Up	1.74394881725	2258.31
TH03_0004_S03	17986551.18	GPC3	9.78933801204	Up	7.70528888702	2149.85
TH03_0029_S01	17607899.54	ALPL	9.1581047197	Up	7.51539516449	2129.13
TH03_0014_S01	18738948.915	CLMP	7.11603199345	Up	5.94725704193	2342.06
TH03_0004_S03	17986551.18	ADI1	7.86560956179	Up	7.41195678711	2221.73
TH03_0004_S03	17986551.18	SEPHS2	7.76307954643	Up	7.68369340897	2390.94
TH03_0004_S03	17986551.18	SERPIND1	8.37721053039	Up	0.732929646969	2273.11
TH03_0014_S01	18738948.915	ERF	7.24859175954	Up	7.16057443619	2147.13
TH03_0014_S01	18738948.915	ZDHHC3	7.61485705038	Up	7.01106023788	2342.95
TH03_0014_S01	18738948.915	KMO	7.98993372431	Up	3.86428880692	2140.32
TH03_0004_S03	17986551.18	BHMT	7.35543919725	Up	0.868871748447	2238.39
TH03_0148_S01	17333142.06	IL16	7.44269473388	Up	6.32808732986	2352.27
TH03_0022_S01	19155446.695	ATP6V1B2	8.04875931192	Up	7.91516876221	2592.26
TH03_0029_S01	17607899.54	SP7	7.3693792353	Up	0.176311850548	2512.27
TH03_0014_S01	18738948.915	TRIM69	7.10998731854	Up	6.6904001236	2454.19
TH03_0019_S01	16860989.6	CREB3L3	7.22187708108	Up	0.504391551018	2453.9
TH03_0004_S03	17986551.18	ADH6	7.62461270901	Up	1.54208981991	2551.98
TH03_0014_S01	18738948.915	GAS1	7.56848819678	Up	7.43562269211	2645.31
TH03_0004_S03	17986551.18	AOX1	8.88233736125	Up	4.95972633362	2464.05
TH03_0004_S03	17986551.18	ANGPTL3	7.50922077633	Up	0.419368445873	2555.11
TH03_0004_S03	17986551.18	PLG	9.54488717797	Up	1.56311225891	2472.13
TH03_0022_S01	19155446.695	SMOC1	7.18140076174	Up	7.09182929993	2538.28
TH03_0014_S01	18738948.915	JPH1	7.01625115501	Up	4.54997634888	2423.16
TH03_0148_S01	17333142.06	FYB	7.23064494783	Up	6.77844190598	2649.87
TH03_0022_S01	19155446.695	RUNX2	7.07884462924	Up	5.53344917297	2691.96
TH03_0019_S01	16860989.6	ITIH3	7.11603199345	Up	2.38047933578	2663.65
TH03_0014_S01	18738948.915	WASF1	7.70445701933	Up	6.57587003708	2533.28
TH03_0019_S01	16860989.6	ADH1B	8.46638240881	Up	6.19660425186	2743.91
TH01_0069_S01	18836783.99	EEF2	7.68187087996	Down	8.02087497711	2909.46
TH03_0004_S03	17986551.18	ITIH3	8.51999000389	Up	2.38047933578	2757.09
TH03_0004_S03	17986551.18	SLC13A5	7.92677038997	Up	1.09285521507	2905.46
TH03_0019_S01	16860989.6	ITIH2	8.24102977445	Up	0.725209057331	2893.14
TH03_0022_S01	19155446.695	C1QTNF6	7.17072627613	Up	6.72872161865	2728.84
TH03_0004_S03	17986551.18	GLUD1	9.13990942375	Up	8.39568901062	2869.31
TH03_0029_S01	17607899.54	OLFML2B	8.42454423801	Up	8.21576023102	2830.93
TH03_0019_S01	16860989.6	MUC13	8.04384754044	Up	2.31234669685	2725.89
TH03_0004_S03	17986551.18	AQP9	7.6504773699	Up	4.25347948074	2811.31
TH03_0004_S03	17986551.18	MAT1A	7.13123963281	Up	1.97500169277	2909.63
TH03_0019_S01	16860989.6	G6PC	7.56186070837	Up	0.106610842049	2923.65
TH03_0022_S01	19155446.695	OLFML2B	9.46115198998	Up	8.21576023102	2969.97
TH03_0004_S03	17986551.18	ITIH2	9.3087258208	Up	0.725209057331	2836.08
TH03_0014_S01	18738948.915	JAKMIP2	7.55197736018	Up	2.93783569336	3725.73
TH03_0014_S01	18738948.915	EPB41	7.23496109484	Up	6.49411153793	4446.82
TH03_0014_S01	18738948.915	RBFOX2	7.99898524826	Up	7.00558662415	5041.85
TH03_0014_S01	18738948.915	SNX18	7.20300533751	Up	5.34155654907	5038.34
TH03_0019_S01	16860989.6	APOB	7.65771145228	Up	0.176311850548	13959.26
TH03_0014_S01	18738948.915	ZC3H13	7.24107745818	Up	6.12741422653	7255.58
TH03_0014_S01	18738948.915	DKK2	8.68144926531	Up	2.43087792397	3449.48
TH03_0022_S01	19155446.695	C6orf106	7.113846328	Up	7.0510892868	3339.63
TH03_0004_S03	17986551.18	CES2	7.76473892302	Up	7.06218004227	3193.56
TH03_0014_S01	18738948.915	GLG1	9.63155905552	Up	7.593313694	4866.74
TH03_0014_S01	18738948.915	CDH8	7.12680770314	Up	2.11318540573	3198.85
TH03_0019_S01	16860989.6	BAAT	7.35297033825	Up	0.544844806194	3220.33
TH03_0014_S01	18738948.915	PRKCB	7.69292928643	Up	5.03256320953	7474.34
TH03_0004_S03	17986551.18	CPS1	8.10538474925	Up	4.01179361343	5010.14
TH03_0022_S01	19155446.695	PPARD	7.02779544099	Up	6.48251533508	3552.43
TH03_0014_S01	18738948.915	PAX7	7.96774501692	Up	0.071774750948	4793.07
TH03_0014_S01	18738948.915	PKP1	8.44306786075	Up	8.00718402863	5147.75
TH03_0014_S01	18738948.915	ADGRG2	7.7779456707	Up	2.28068566322	4308.04
TH03_0014_S01	18738948.915	PAPPA	7.20681901829	Up	2.03170681	10748.21
TH03_0019_S01	16860989.6	AOX1	7.06231602736	Up	4.95972633362	3016.61
TH03_0014_S01	18738948.915	LSAMP	7.35605575242	Up	5.71950721741	4230.6
TH03_0014_S01	18738948.915	SLC17A8	8.82460876103	Up	0.176311850548	3758.91
TH03_0019_S01	16860989.6	TAT	8.37547391262	Up	0.363001734018	3790.97
TH03_0004_S03	17986551.18	APOB	8.59324170974	Up	0.176311850548	13957.67
TH03_0019_S01	16860989.6	FURIN	8.27603132517	Up	7.88759851456	4072.96
TH03_0022_S01	19155446.695	SCARF2	7.71335214419	Up	6.322224617	3027.82
TH03_0019_S01	16860989.6	PCK1	8.93669682331	Up	2.32168292999	4197.08
TH03_0022_S01	19155446.695	LRRC15	7.57402579792	Up	5.60858058929	5611.22
TH03_0014_S01	18738948.915	NCKAP1L	7.58563860557	Up	6.93611812592	4188.21
TH03_0029_S01	17607899.54	COL11A2	8.25866024763	Up	2.83721423149	3398.39
TH03_0014_S01	18738948.915	CYP26B1	7.97338167497	Up	4.18968009949	3855.57
TH03_0004_S03	17986551.18	BAAT	7.52591226074	Up	0.544844806194	3072.15
TH03_0014_S01	18738948.915	JAK1	9.13903966768	Up	7.58912992477	4661.67
TH03_0029_S01	17607899.54	MRC2	9.13568363796	Up	8.92066001892	4359.74
TH03_0014_S01	18738948.915	SMARCC1	7.33940465791	Up	7.13316392899	5229.24
TH03_0014_S01	18738948.915	CLCN3	7.39403389537	Up	7.36961126328	3103.32
TH03_0019_S01	16860989.6	CPS1	8.25837758794	Up	4.01179361343	4739.44
TH03_0014_S01	18738948.915	CHD3	8.15876114431	Up	7.94227170944	5378.22
TH03_0022_S01	19155446.695	MAP4K4	8.26791028088	Up	8.05142307281	4264.42
TH03_0022_S01	19155446.695	MRC2	9.57105103119	Up	8.92066001892	4221.96
TH03_0022_S01	19155446.695	MEGF10	7.44120126062	Up	2.0144340992	3314.37
TH03_0014_S01	18738948.915	CAPRIN1	8.97833865628	Up	8.28022956848	3358.7
TH03_0014_S01	18738948.915	HMCN1	7.64197946609	Up	6.18354511261	6484.95
TH03_0014_S01	18738948.915	KDSR	9.12673028111	Up	6.95710277557	3107.22
TH03_0149_S01	23543302.71	RP11-84C10.2	8.04248018649	Up	0.472911119461	207.18
TH03_0149_S01	23543302.71	AP003041.1	8.47581447897	Up	0	5.13
TH03_0005_S01	21582544.22	FABP6	7.28419947178	Up	7.10863113403	267.63
TH03_0011_S01	22661832.165	AP003041.1	8.77534690109	Up	0	2.13
TH03_0157_S01	22520975.535	SSXP5	7.33351318377	Up	0	111.41
TH03_0004_S04	21513050.52	HULC	7.04565046557	Up	0.504229903221	273.72
TH03_0005_S01	21582544.22	RP11-345J4.6	7.8321305011	Up	7.66099834442	11.37
TH03_0004_S04	21513050.52	FP236383.9	8.27858884231	Up	0	1.51
TH03_0139_S01	22934900.38	POLR2J3	8.5211292787	Up	8.10576343536	284.81
TH03_0025_S02	22768959.2	RP11-3P17.5	8.39574832818	Up	7.15502166748	113.77
TH03_0143_S01	22539888.15	MIR675	7.99960545913	Up	0	7.02
TH03_0290_S01	22341257.67	VTRNA2-1	8.18982455888	Up	0	3.77
TH03_0005_S01	21582544.22	DEFB4A	9.23768799093	Up	0.311149060726	204.71
TH03_0139_S01	22934900.38	AP003041.1	9.90885793122	Up	0	3.88
TH03_0143_S01	22539888.15	RPS21	8.75398553587	Down	9.096534729	223.8
TH03_0025_S02	22768959.2	CTB-134H23.3	7.66412724276	Up	0.482645124197	89.02
TH03_0157_S01	22520975.535	RP13-77O11.8	7.77853714117	Up	0	111.41
TH03_0139_S01	22934900.38	MIR675	9.33434033387	Up	0	5.07
TH03_0143_S01	22539888.15	AP003041.1	8.97295107543	Up	0	5.49
TH03_0025_S02	22768959.2	AP003041.1	9.78384949168	Up	0	3.78
TH03_0139_S01	22934900.38	RP11-323N12.5	7.41903318547	Up	2.46390223503	231.81
TH03_0011_S01	22661832.165	NEAT1_2	7.59298019967	Up	0	1.54
TH03_0117_S01	22653240.125	AP003041.1	9.70198216084	Up	0	3.58
TH03_0011_S01	22661832.165	SNORD13	7.83390207667	Up	0	1.42
TH03_0157_S01	22520975.535	PRAC1	7.7467158477	Up	0	207.69
TH03_0139_S01	22934900.38	RP11-3P17.5	9.48030551954	Up	7.15502166748	113.25
TH03_0004_S04	21513050.52	AC244250.2	8.36627849555	Up	0	2.16
TH03_0011_S01	22661832.165	RP11-632K20.8	8.11971929537	Up	1.38978660107	14.57
TH03_0004_S04	21513050.52	AP003041.1	9.97050858078	Up	0	5.73
TH03_0004_S04	21513050.52	FP671120.6	8.27858884231	Up	0	1.51
TH03_0149_S01	23543302.71	MIR142	7.53091348353	Up	0	5.82
TH03_0004_S04	21513050.52	SNHG25	9.94708166745	Up	4.42082881927	24.7
